Original URL,post_title,SKU,short_description,Price,quantities,can_categories,Description,Usage,Image,affiliate_link,total_reviews,review_stars,Ingredients,Tags,Accessories,Bee Products,Best Sellers,Combo Paks,Drinks,Essential Oils,Household,Immune Health,New Products,Nutritional,Personal Care,Skin Care,Weight Management,Video
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/555-Infinite-By-Forever-Firming-Serum,Infinite By Forever™ Firming Serum,Item# 555,A clinically proven three amino acid peptide mimics the natural process of skin to increase the appearance of firmness. Clinical tests show these amino acids reduce the appearance of fine lines and wrinkles and increase elasticity.,$61.60 CAD,30 ml,Skin Care,"Target aging from the outside in with this breakthrough formula• Reduces appearance of fine lines and wrinkles
• Improves the feel of skin elasticity and firmness
• Supports healthy collagen synthesis and assists uneven skin tone
• Features a cutting edge, clinically tested ingredient
• Vegetarian friendly
• Gluten freeThis potent elixir provides clear results. infinite by Forever® firming serum is a lightweight and fast-absorbing serum that reduces the appearance of fine lines and wrinkles while restoring skin’s natural firmness and elasticity.

This scientifically advanced formula boosts the power of aloe from our own aloe fields with a clinically tested ingredient, trifluoracetyl tripepetide-2. This three-amino acid peptide improves the feel of skin’s firmness and reduces the look of fine lines and wrinkles.

But we didn’t stop there. Paired with hydrolyzed sodium hyaluronate, a natural humectant, to support moisture and skin conditioners, firming serum is scientifically formulated so that aloe achieves its optimal benefits to soothe and smooth skin.

Yeast extract and collagen support natural skin defenses to reduce the appearance of uneven skin tone while whey protein revitalizes the skin by increasing skin’s smoothness, firmness and thickness.

This stacked fragrance-free formula is a skin scientist’s dream bolstered with the power of nature and the most advanced laboratory findings to help you look and feel your best.","Pump once and apply in quick but gentle sweeping motions over the entire face. For best results, apply an additional pump to the neck area, sweeping upwards towards the chin for more youthful looking skin. Use in the morning and evening after cleansing for best results.",https://cdn.foreverliving.com/content/products/images/infinite_by_forever__firming_serum_pd_main_512_X_512_1617216195121.jpg,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/555-Infinite-By-Forever-Firming-Serum?store=CAN&distribID=200002416566&language=en,0 Reviews,0.0,"Aloe Barbadensis Leaf Juice (Stabilized* Aloe VeraGel), Water, Butylene Glycol, Glycerin, Hydroxyethylcellulose, 1,2-Hexanediol, Dextran, Tripeptide-1, Trifluoroacetyl Tripeptide-2, Hydrogenated Starch Hydrolysate, Yeast Extract, Whey Protein, Caprooyl Tetrapeptide-3, Caprylhydroxamic Acid, Caprylyl Glycol, Ethylhexylglycerin, Propanediol, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Arginine, Potassium Sorbate.","InfiniteByForeverFirmingSerum,InfiniteByForeverLivingFirmingSerum,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/558-Infinite-By-Forever-Restoring-Cr%C3%88me,Infinite By Forever® Restoring Crème,Item# 558,"With over 15 skin-conditioning ingredients, restoring crème absorbs fast into skin to leave it feeling moisturized and smooth. Aloe, acai, pomegranate and an anti-aging essential oil blend combine to replenish and rejuvenate parched skin.",$68.79 CAD,48.2 g,Skin Care,"The best of science and nature for younger, smoother skin• Anti-aging formula supports younger looking skin
• Soothes and moisturizes
• Over 15 skin conditioning ingredients
• Vegetarian friendly
• Gluten freeinfinite by Forever® restoring crème absorbs fast and leaves skin feeing exceptionally smooth and moisturized thanks to over 15 skin conditioning ingredients. We’ve combined the best of science and nature to bring you an advanced, multifaceted anti-aging formula that feels light and smooth against your skin and absorbs fast without any greasy or heavy feeling.

Powerful botanical ingredients like acai and pomegranate provide antioxidant support while leaving skin feeling moisturized and smooth. The centipeda cunninghamii plant, native to Australia, works to enhance the many benefits of aloe. Together, these ingredients deliver proven results for soothing skin while vitamin B3 and beet root even out tone and texture to support a youthful complexion.

Ingredients such as squalene, jojoba esters, glycolipids and beeswax show significant moisturizing properties and help restoring crème sweep across your skin.

To finish off this moisturizing powerhouse, we’ve added the latest chemistry to provide a new sugar structure that helps improve skin hydration. As a finishing touch, infinite by Forever® restoring crème seals in all of the powerful benefits to keep your skin nourished and younger looking.          ",Pump once and massage gently into the face and neck in circular motions working upwards and outwards towards the hair line to help skin appear rejuvenated. Use in the morning and evening for best results.,https://cdn.foreverliving.com/content/products/images/infinite_by_forever__restoring_cr_me_pd_main_512_X_512_1617216238032.jpg,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/558-Infinite-By-Forever-Restoring-Cr%C3%88me?store=CAN&distribID=200002416566&language=en,0 Reviews,0.0,"Aloe Barbadensis Leaf Juice (Stabilized Aloe Vera Gel), Water (Aqua/Eau), Isoamyl Laurate, Propanediol, Polyglyceryl-6 Distearate, Caprylic/ Capric Triglyceride, Jojoba Esters, Cetyl Alcohol, Fructooligosaccharides, Beta Vulgaris (Beet) Root Extract, Cetearyl Alcohol, Hydroxyacetophenone, Coco-Glucoside, Squalane, Polyglyceryl-3 Beeswax, Xylitylglucoside, Anhydroxylitol, Xylitol, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glyclol, Sodium Hyaluronate, Hydrolyzed Corn Starch, Polyacrylate Crosspolymer-6, Beta Glucan, Centipeda Cunninghamii Extract, Butylene Glycol, Hydrolyzed Jojoba Esters, Linoleic Acid, Linolenic Acid, Niacinamide, Oleic/Linoleic/ Linolenic Polyglycerides, Glycosphingolipids and Glycolipids, Euterpe Oleracea Fruit Extract, Punica Granatum Extract, Glycerin, Caesalpinia Spinosa Gum, Arginine, Xanthan Gum, Camellia Sinensis Leaf Extract, Phenoxyethanol, Fragrance (Parfum).","InfiniteByForeverRestoringCrème,InfiniteByForeverLivingRestoringCrème,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/559-Smoothing-Exfoliator,Smoothing Exfoliator,Item# 559,Smoothing exfoliator removes dead skin cells to reveal brighter skin and smooth tone and texture. Smoothing exfoliator uses five powerful and natural ingredients like jojoba beads that work together to provide a rejuvenating cleansing experience.,$21.66 CAD,60 ml,Skin Care,"Smooths skin tone and texture• Smooths skin tone and texture
• Gently exfoliates to uncover silky soft skin
• Enzymatic extracts resurface the skin
• Vegetarian friendly
• Vegan friendly
• Gluten freeOld skin can look flaky, tired and dull. The right exfoliator removes dead skin cells to reveal brighter-looking skin with a smooth tone and texture. Forever’s smoothing exfoliatoris gentle enough to get the job done without stressing the soft, newer skin underneath.Instead of using harsh chemicals or sharp fragments, smoothing exfoliator uses fivepowerful and natural ingredients that work together to provide a complete and rejuvenating cleansing experience.Jojoba beads gently roll across the skin to remove dirt and debris while sustainably sourced bamboo powder sweeps the skin to remove dead skin cells.Bromelain, papain and lemon essential oil create a perfect natural skin tonic. Pineapple-derived bromelain has been known to help revitalize skin’s appearance. Papain, from papaya, assists in rejuvenating skin and is a rich source of vitamins C, A, E and pantothenic acid. Forever’s smoothing exfoliatoris also infused with antioxidants like grape juice extract to provide the most effective and gentle exfoliating experience and lemon essential oil for instant hydration of the younger skin below the surface.Of course, this exclusive formula has a high content of pure inner-leaf aloe vera gel to smooth and condition skin. Make the most of your skin care routine with smoothing exfoliator.","Apply moderate amount onto wet fingers. Gently work in a circular motion over the face, avoiding the eye area. Rinse thoroughly. For refreshed skin, use 2-3 times weekly.",https://cdn.foreverliving.com/content/products/images/smoothing_exfoliator_pd_main_512_X_512_1561491730834.png,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/559-Smoothing-Exfoliator?store=CAN&distribID=200002416566&language=en,2 Reviews,5.0,"Aloe Barbadensis Leaf Juice (Stabilized Aloe VeraGel), Water, Hydrogenated Jojoba Oil, Propanediol, Glyceryl Stearate, Bambusa Arundinacea Stem Powder, Sodium Cocoyl Isethionate, Cetyl Alcohol, Cocamidopropyl Hydroxysultaine, Stearyl Alcohol, Decyl Glucoside, Stearyl Phosphate, Hydrated Silica, Hydroxyacetophenone, Caprylhydroxamic Acid, Caprylyl Glycol, Ethylhexylglycerin, Papain, Bromelain, Maltodextrin, Vitis Vinifera (Grape) Juice Extract, Citrus Limon (Lemon) Peel Oil, Polyacrylate Crosspolymer-6, Sodium Lactate, Phytic Acid, Xanthan Gum, Disodium EDTA, Chlorphenesin","SmoothingExfoliator,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/561-Awakening-Eye-Cream,Awakening Eye Cream,Item# 561,"Forever’s awakening eye cream combines powerful ingredients with collagen, aloe vera and peptide technology to rejuvenate and smooth the delicate eye area, visibly reducing the appearance of wrinkles and dark circles.",$21.66 CAD,21 g,Skin Care,"Beautify the eye• Diminishes the appearance of puffiness and dark circles
• Significantly reduces appearance of wrinkles
• Eyes appear more rested, alert and rejuvenated
• Vegetarian friendly 
• Gluten freeAwakening eye cream combines patented ingredients with peptide technology to improve skin appearance and smooth the delicate eye area, visibly reducing the appearance of lines, wrinkles and dark circles.This groundbreaking formula helps promote optimal skin hydration and firmness and improves skin smoothness, resulting in firmer skin around the eye area.Awakening eye cream also contains a special peptide that has been shown to reduce the appearance of eye puffiness and dark circles in as little as 15 days!A cutting-edge ingredient, albizia julibrissin bark extract, is shown to help revitalize the delicate skin around the eye for a total eye perking experience.Blur the look of crow’s feet and fade the appearance of dark circles with awakening eye cream. Instead of dry, puffy eye skin, eyes appear more rested, alert and rejuvenated.All these powerhouse ingredients make the most advanced eye cream to allow your beauty to shine. Have striking eyes that look brighter and younger with awakening eye cream.","Using your finger, gently dab a moderate amount below and around the eye area.",https://cdn.foreverliving.com/content/products/images/awakening_eye_cream_pd_main_512_X_512_1617214786687.jpg,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/561-Awakening-Eye-Cream?store=CAN&distribID=200002416566&language=en,1 Reviews,5.0,"Aloe Barbadensis Leaf Juice (Stabilized Aloe VeraGel), Water, Caprylic/Capric Triglyceride, Isoamyl Laurate, Glycerin, Polyglyceryl-6 Distearate, Jojoba Esters, Propanediol, Lauryl Laurate, Cetearyl Olivate, Sorbitan Olivate, Polyhydroxystearic Acid, Ammonium Acryloyldimethyltaurate/VP Copolymer, Polyglyceryl-3 Beeswax, Cetyl Alcohol, Hydroxypropyl Cyclodextrin, Palmitoyl Tripeptide-38, Xylitylglucoside, Anhydroxylitol, Xylitol, Albizia Julibrissin Bark Extract, Darutoside, Magnesium Chloride, Palmitoyl Tripeptide-5, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Palmitoyl Dipeptide-5 Diaminobutyroyl Hydroxythreonine, Panthenol, Sodium Hyaluronate, Dunaliella Salina Extract, Butylene Glycol, Acetyl Tetrapeptide-5, Hydrolyzed Collagen, Hydrolyzed Corn Starch, Beta Vulgaris (Beet) Root Extract, Caprylhydroxamic Acid, Caprylyl Glycol, Ethylhexylglycerin, 1,2-Hexanediol, Linoleic Acid, Linolenic Acid, Arginine, Hydrolyzed Sodium Hyaluronate","AwakeningEyeCream,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/616-Aloe-Bio-Cellulose-Mask,Aloe Bio-Cellulose Mask,Item# 616,"Forever’s own aloe vera is woven into the fibers of aloe bio-cellulose mask, which fits every contour of the face and allows the serum to absorb more deeply to help moisturize and improve the appearance of fine lines and wrinkles.",$62.37 CAD,5 individual masks,Skin Care,"Deeply replenishes skin with powerful hydration• Rejuvenates dull skin to help fight the signs of aging
• Soothes skin and reduces the appearance of redness
• Unveils soft, supple skin for a complexion that glows
• Vegetarian friendly
• Vegan friendly Forever’s aloe bio-cellulose mask provides potent, energizing hydration using forward-thinking technology and natural ingredients. At the heart of this next-level mask is a bio-cellulose fiber. This material easily fits every contour of your face, allowing the mask to penetrate deep into fine lines and wrinkles traditional sheet masks fail to reach.The aloe bio-cellulose mask provides dual-phase benefits. Through a process unique to Forever, a special bacteria naturally ferments aloe vera gel from our own aloe fields and seagrass then fuses them into bio-cellulose fabric to soothe, soften and condition skin. In addition, a serum enriched with green tea, and horse chestnut rejuvenates dull skin, helps fight free radicals to help combat the signs of aging and soothes to reduce the appearance of redness. That’s two incredible tasks from just one mask.Our bio-cellulose mask is easy to use and requires no rinsing. Simply massage the remaining serum into your face and neck. Because bio-cellulose allows the serum to penetrate many times deeper than traditional masks, you'll feel the powerful hydration much longer after use.","1. Open pouch and unfold mask.
2. The mask is protected by a woven fabric on each side.
3. Remove one layer and discard it.
4. Apply the mask to the face. Gently press to ensure it securely.
5. Remove the second layer of woven fabric and discard it.
6. Remove and discard the mask after about 20 minutes.
7. No need to rinse. Massage remaining product into face and neck for a youthful appearance.",https://cdn.foreverliving.com/content/products/images/aloe_bio-cellulose_mask_pd_main_512_X_512_1617212415572.jpg,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/616-Aloe-Bio-Cellulose-Mask?store=CAN&distribID=200002416566&language=en,1 Reviews,5.0,"Water (Aqua/Eau), Propanediol, Aloe Barbadensis Leaf Juice (Stabilized* Aloe Vera Gel/gel d’aloès ofcinal stabilisé*), Glycerin, Glycosyl Trehalose, Hydrogenated Starch Hydrolysate, 1,2-Hexanediol, Hydroxyacetophenone, Mannitol, Ammonium Glycyrrhizate, Caffeine, Zinc Gluconate, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Xanthan Gum, Camellia Sinensis Leaf Extract, Hydrolyzed Sclerotium Gum, Sodium Hyaluronate","AloeBioCelluloseMask,AloeveraBioCelluloseMask,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/skin-care/070-Gentlemans-Pride-After-Shave,Gentleman'S Pride® Aftershave,Item# 070,"This aloe powered aftershave is a super hydrating moisturizer for your face and neck. It's also alcohol-free and features an exclusive blend of ingredients that provides a cooling sensation, with a clean and classically sophisticated masculine scent.",$17.54 CAD,118 ml,Skin Care,"Aloe powered moisturizing aftershave• Aloe-powered skin conditioning
• Cooling sensation and fresh feel
• Aftershave and skin conditioner
• Alcohol free
• Vegetarian friendly
• Vegan friendly
• Gluten freeGive your post-shave routine a soothing upgrade with Gentleman’s Pride®. This aloe powered aftershave doubles as a super hydrating moisturizer for your entire face and neck.Forever’s formula is free of alcohol and features an exclusive blend of ingredients that provides an icy exhilaration with a clean and classically sophisticated masculine scent. With a backbone of pure inner leaf aloe vera, Gentleman’s Pride® will provide long-lasting comfort and leave you feeling fresh and invigorated.Shaving can cause irritating nicks, scratches or razor burn as the blade moves across your face. Most aftershaves have a high alcohol content that can leave your skin feeling dry. That’s not the case with Gentleman’s Pride®. Natural skin conditioners like rosemary, vitamin E and cucumber work alongside aloe and sodium hyaluronate to deeply soothe and moisturize.Gentleman’s Pride® allows you to face the day with confidence and comfort. This is the next generation of sophisticated skincare developed exclusively for men.",Apply liberally after shaving or exposure to the elements.,https://cdn.foreverliving.com/content/products/images/gentleman_s_pride__after_shave_pd_main_512_X_512_1668024054542.png,https://shopnow.foreverliving.com/can/en-ca/products/skin-care/070-Gentlemans-Pride-After-Shave?store=CAN&distribID=200002416566&language=en,1 Reviews,5.0,"Aloe Barbadensis Leaf Juice (Stabilized Aloe Vera Gel/gel d'aloSs officinal stabilisSj, Water (Aqua/Eau). Methyl Gluceth-20, Ethylhexyl Palmate, Dimethicone. Polyacr,1amide. Glycer,1 Stearate, Tocopheryl Acetate, Rosmarinus Officinalis (Rosemary) Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Hydroxyacetophenone, Glycerin, C13-14 lsoparaffin, Laureth-7, PEG-100 Stearate, Sodium Hyaluronate, Ascorbic Acid, Allantoin, Caprylyl Glycol, Ethylhexylglycern, Hexylene Gtycol, Phenoxyethard, Fragrance (Parfum).","Gentleman'SPrideAftershave,SkinCare,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,0,0,0,0,0,1,0,
https://shopnow.foreverliving.com/can/en-ca/products/household/318C-Forever-Hand-Sanitizer,Forever Hand Sanitizer®,Item# 318C,Hand sanitizer is your first line of defense against germs. Forever Hand Sanitizer® is rich in aloe vera to keep your hands feeling soft and smooth after sanitizing. It kills harmful bacteria or germs and is just the right size to take anywhere.,$5.04 CAD,2 ounces (59 milliliters),Household,"Germ-killing power that softens and hydrates skin• Kills harmful bacteria or germs
• Softens and hydrates skin
• Pleasing lemon and lavender scentYou may not see them, but germs are everywhere and some of the places we visit every day are hot spots for spreading bacteria and viruses. Public restrooms, restaurants and your workplace are just a few of the places where germs like to lurk.Hand sanitizer is your first line of defense against this invisible enemy. Yet many hand sanitizers can leave your hands feeling dry, itchy or oversensitive. Forever Hand Sanitizer® is the ideal solution. This formula is rich in aloe-vera to keep your hands feeling soft and smooth after sanitizing.It's impossible to go about our daily routines without picking up some germs and while you may not be able to avoid this microscopic enemy, you can get rid of germs quickly with Forever Hand Sanitizer®.Forever Hand Sanitizer® is made with both aloe and honey to hydrate and soften skin to leave it feeling refreshed, clean and moisturized. You’ll love the pleasant, stimulating scent of lemon and lavender.Protect yourself and your family with Forever Hand Sanitizer®, the perfect way to kill harmful bacteria or germs in a conveniently-sized bottle you can take anywhere.","Directions: Wet hands thoroughly with product. Briskly rub hand together until dry. Children under 6 years of age should be supervised when using this product.
Warning: For external use only. Flamable. Keep away from fire of flame. When using this product do not use in or near the eyes. If contact occurs, rinse thoroughly with water. Avoid contact with broken skin. Stop use and ask a doctor if rash or irritation develops and lasts. Keep out of reach of children. If swallowed get medical help or contact a Poision Control Center right away.",https://cdn.foreverliving.com/content/products/images/forever_hand_sanitizer__pd_main_512_X_512_1592432197890.jpg,https://shopnow.foreverliving.com/can/en-ca/products/household/318C-Forever-Hand-Sanitizer?store=CAN&distribID=200002416566&language=en,3 Reviews,5.0,"Active Ingredients: Ethyl Alcohol 62%
Inactive Ingredients: Water(Aqua), Aloe Barbadensis Leaf Juice (Stabilized Aloe Vera Gel), Honey, Isopropyl Alcohol, Fragrance (Parfum), Glycerin, Tetrahydroxypropyl Ethylenediamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tocopheryl Acetate, Isopropyl Myristate.","ForeverHandSanitizer,ForeverLivingHandSanitizer,Household,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,1,0,0,0,0,0,0,
https://shopnow.foreverliving.com/can/en-ca/products/household/040-Aloe-First-Spray,Aloe First® Spray,Item# 040,Aloe First® is a perfect addition to your first aid kit. This soothing formula is made using stabilized aloe vera gel from our own aloe fields. Aloe First® also contains bee propolis and a proprietary blend of eleven powerful plant extracts.,$24.96 CAD,16 liquid ounces (1 pint),Household,"Fast-acting, easy-to-use soothing power• Soothes minor skin irritations
• Perfect addition to any first-aid kit
• Good for hair
• Soothes sunburn
• Gluten free
• Suitable for vegetariansAloe First® is a perfect addition to your first aid kit or medicine cabinet. This exclusive skin soothing formula is made using stabilized aloe vera gel from our own aloe fields. But we didn’t stop there. Aloe First® also contains bee propolis and a proprietary blend of eleven powerful plant extracts.Of course, aloe vera is the primary and most powerful ingredient for a reason. For centuries, aloe has been used as a remedy to soothe minor burns and provide a sense of relief to irritated skin. We added bee propolis to Aloe First® because it elevates the natural soothing and cleansing properties of aloe.Because Forever operates its own aloe fields, we control every aspect of aloe vera production. That means every leaf is hand-filleted to ensure only the purest, highest quality aloe vera makes its way into Forever’s Aloe First®.The combination of aloe and botanical extracts make this a wonderfully soothing mist for use on minor cuts, scrapes, burns and sunburn.The pH-balanced spray is easy to apply and gets to work fast! As an added benefit, Aloe First® is also great for use on your hair. It provides a great barrier between your hair and the elements.Make sure you always have a bottle of this versatile spray around to experience the fast-acting soothing power of aloe vera when you need it!",Apply liberally to the skin as needed to soothe and moisturize.,https://cdn.foreverliving.com/content/products/images/aloe_first__spray_pd_main_512_X_512_1617212496086.jpg,https://shopnow.foreverliving.com/can/en-ca/products/household/040-Aloe-First-Spray?store=CAN&distribID=200002416566&language=en,5 Reviews,5.0,"Aloe Barbadensis Gel (Stabilized Aloe Vera Gel), Water, Allantoin, Glycerin, Tocopherol (Vitamin E Natural), Bee Propolis, Calendula Officinalis Flower Extract, Achillea Millefolium Extract, Thymus Vulgaris (Thyme) Flower/Leaf Extract, Anthemis Nobilis Flower Extract, Taraxacum Officinale (Dandelion) Rhizome/Root Extract, Eucalyptus Globulus Leaf Extract, Passiflora Edulis Flower Extract, Salvia Officinalis (Sage) Leaf Extract, Zingiber Officinale (Ginger) Root Extract, Borago Officinalis Extract, Santalum Album (Sandalwood) Extract, Polysorbate 20, Sodium Citrate, Diazolidinyl Urea, Methylparaben.","AloeFirstSpray,AloeveraFirstSpray,Household,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,0,1,0,0,0,0,0,0,
https://shopnow.foreverliving.com/can/en-ca/products/essential-oils/10389-ESS-OIL-TABLETOP-DIFFUSER-2021,Essential Oil Diffuser,Item# 10389,"Get the most out of your Forever® Essential Oils with this sleek, modern essential oil diffuser! Small but mighty, this diffuser fits easily in most spaces and dispenses your favorite oils to awaken your senses.",$33.00 CAD,,"Essential Oils,Accessories","Get the most out of your Forever® Essential Oils with this sleek, modern essential oil diffuser! Small but mighty, this diffuser fits easily in most spaces and dispenses your favorite oils to awaken your senses.",,https://cdn.foreverliving.com/content/products/images/essential_oil_diffuser__pd_main_512_X_512_1654796110448.jpg,https://shopnow.foreverliving.com/can/en-ca/products/essential-oils/10389-ESS-OIL-TABLETOP-DIFFUSER-2021?store=CAN&distribID=200002416566&language=en,0 Reviews,0.0,Product ingredients detail is not available,"EssentialOilDiffuser,EssentialOils,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",1,0,0,0,0,1,0,0,0,0,0,0,0,
https://shopnow.foreverliving.com/can/en-ca/products/essential-oils/506-Forever-Essential-Oils-Lavender,Forever® Essential Oils Lavender,Item# 506,Lavender is an exceptionally powerful botanical with a rich history of use. Forever® Essential Oils Lavender promotes calm and relaxation whether you use it in a diffuser or dilute it with a carrier oil.,$31.19 CAD,0.5 ounces/15 milliliters,Essential Oils,"Classic calm and relaxation• Promotes calm and relaxation
• 100% pure lavandula angustifolia oil
• Perfect for topical use or diffused
• Blends well with other varieties
• Gluten free
• Suitable for vegetarians and vegansLavender is an exceptionally powerful botanical with a rich history of use that dates back to ancient Rome and Greece. The use of this beautifully-aromatic plant is also found in biblical texts where it was used alongside aloe, spices and herbs to prepare temples for religious ceremonies.The distinctive, delicate aroma of Forever® Essential Oils Lavender evokes feelings of calm and relaxation. Grown and harvested in Bulgaria due to ideal climate and soil, Forever® Essential Oils Lavender contains high levels of linalyl acetate, which gives lavender its fruity sweet aroma and high levels of terpenes.Experience the calming effect of lavender essential oil for yourself by diluting in a carrier oil in the palm of your hand. Inhale the deep, floral aroma, then rub the mixture on your temples and wrists. Let the beautiful bouquet transport you to a place of calm reflection. Forever’s lavender oil is also perfect for use in a diffuser. Try adding a few drops to your Forever® Essential Oils Diffuser before bed to evoke feelings of relaxation after a long day and prepare your body and mind for a restful night’s sleep.When you take in the aroma of Forever® Essential Oils Lavender, olfactory receptors located in the back of your nasal cavity sends information to your limbic system, which supports emotion and memory.Forever® Essential Oils are extracted from carefully selected crops primarily using steam distillation and cold pressing. Each essential oil is extracted from a certain part of the plant, including blossoms, fruits, seeds, leaves and even bark and roots. The result is nature’s purest botanical essence, harvested especially for you.","Dilute 2 to 4 drops with water, carrier oil or lotion for topical or aromatic use.",https://cdn.foreverliving.com/content/products/images/forever__essential_oils_lavender_pd_main_512_X_512_1602541186184.jpg,https://shopnow.foreverliving.com/can/en-ca/products/essential-oils/506-Forever-Essential-Oils-Lavender?store=CAN&distribID=200002416566&language=en,2 Reviews,5.0,Lavandula Angustifolia (Lavender) Oil.,"ForeverEssentialOilsLavender,ForeverLivingEssentialOilsLavender,EssentialOils,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,1,0,0,0,0,0,0,0,
https://shopnow.foreverliving.com/can/en-ca/products/essential-oils/508-ESSENTIAL-OILS-PEPPERMINT,Forever® Essential Oils Peppermint,Item# 508,Forever® Essential Oils Peppermint is made from the highest quality plants. The higher menthol content lets you enjoy more of the natural calming and cooling effect of peppermint.,$21.46 CAD,0.5 ounces /15 milliliters,Essential Oils,"Pure, powerful and invigorating• Provides a sense of comfort and refreshing energy
• Blends well with other oils
• Gluten free
• Suitable for vegetarians and vegans
•Vegan friendly
•Gluten freeThe use of peppermint dates back to Roman and ancient Greek cultures, where it was used as an aromatic as well as an ingredient for food. Today, the oil from this beloved botanical is revered for aromatherapy and topical use.Forever® Essential Oils Peppermint is made with leaves harvestedfrom the foothills of the Himalayas in India, where the climate and soil yield potent, top-quality peppermint. The result is a pure, powerful essential oil that provides a sense of comfort and refreshing energy, and it pairs effortlessly with other Forever® Essential Oils.Essential oils are extracted from carefully selected crops primarily using steam distillation and cold pressing. Each essential oil is extracted from a certain part of the plant, including blossoms, fruits, seeds, leaves and even bark and roots. The plant part used and extraction techniques are distinct to each type of oil. The end result is nature’s purest botanical essence, harvested especially for you. ","Dilute 2 to 4 drops with water, carrier oil or lotion for topical or aromatic use.",https://cdn.foreverliving.com/content/products/images/forever__essential_oils_peppermint_pd_main_512_X_512_1602539797943.jpg,https://shopnow.foreverliving.com/can/en-ca/products/essential-oils/508-ESSENTIAL-OILS-PEPPERMINT?store=CAN&distribID=200002416566&language=en,1 Reviews,5.0,Mentha Piperita (Peppermint) Oil,"ForeverEssentialOilsPeppermint,ForeverLivingEssentialOilsPeppermint,EssentialOils,FLP,Canada,CAN,CN,ForeverLivingProducts,BuyAloeProducts,BuyAloeProducts.com,AloeVera,AloeVeraProducts,Healthy,Health",0,0,0,0,0,1,0,0,0,0,0,0,0,
